caso,Kx1_final,Kx2_final,Kx3_final,Kx4_final,kr_final,norma_error_final,RMS_error_theta_deg,max_abs_u,max_real_eig_Acl_final
paso_impreso,-1.6993487810697194,-8.700934697782264,-0.1025226364966406,-0.1560308995265526,1.5825466945628919,0.00862548900095874,1.6527685422649492,38.947084281006234,-0.004266275809998684
paso_acoplamiento_exacto,-1.6675685158189257,-8.53830924684102,-0.10029694443923526,-0.14517104382993506,1.5623383099045502,7.061229950053517e-06,1.6346307966875335,38.44287643316203,-0.004266436599540087
tren_pulsos_impreso,-1.9054564831742495,-8.595594887382235,-0.9240848876250184,0.8405062290106665,1.8130301484884617,0.13529550883532956,1.972743725678047,38.947084281006234,0.05654760058640859
