1.052586311753931803e+01,1.551174874101103329e+00,-7.299963112020412837e+01,-8.090860392510371701e-01
1.551174874101103329e+00,7.525305335166129206e-01,-3.843385875364383253e+01,-7.102897947198451023e-01
-7.299963112020412837e+01,-3.843385875364382542e+01,2.359539587659915014e+03,3.787738323431243259e+01
-8.090860392510337284e-01,-7.102897947198452133e-01,3.787738323431243970e+01,7.341050640000129635e-01
